x,y,w_left,w_right
-28.853112011116238,27.75700682138926,1.1,1.1
-28.978112011116238,27.73200682138927,1.0776131031126155,1.0776131031126155
-29.07811201111624,27.73200682138927,1.0891510455395983,1.0891510455395983
-29.403112011116235,27.707006821389264,1.101135777277262,1.101135777277262
-29.503112011116237,27.68200682138926,1.0854146673046206,1.0854146673046206
-29.803112011116237,27.657006821389267,1.101135777277262,1.101135777277262
-29.903112011116235,27.63200682138926,1.0854146673046206,1.0854146673046206
-30.003112011116237,27.63200682138926,1.1036870027322059,1.1036870027322059
-30.253112011116237,27.582006821389264,1.093446386431452,1.093446386431452
-30.503112011116237,27.532006821389267,1.0854146673046206,1.0854146673046206
-30.603112011116238,27.50700682138926,1.0793516572461452,1.0793516572461452
-30.82811201111624,27.48200682138927,1.09829413182444,1.09829413182444
-31.02811201111624,27.407006821389267,1.0738365797457265,1.0738365797457265
-31.228112011116238,27.38200682138926,1.09829413182444,1.09829413182444
-31.32811201111624,27.35700682138927,1.0991473968490304,1.0991473968490304
-31.503112011116237,27.282006821389267,1.0831089511217236,1.0831089511217236
-31.678112011116237,27.23200682138927,1.0914439976471537,1.0914439976471537
-31.853112011116238,27.18200682138926,1.1002840542332695,1.1002840542332695
-32.153112011116235,27.05700682138926,1.0920164833920778,1.0920164833920778
-32.25311201111624,27.032006821389267,1.1002840542332695,1.1002840542332695
-32.35311201111624,26.98200682138927,1.0957303500405564,1.0957303500405564
-32.55311201111624,26.88200682138926,1.0957303500405564,1.0957303500405564
-32.653112011116235,26.832006821389264,1.1025538535599972,1.1025538535599972
-32.97811201111624,26.657006821389267,1.1070794912742266,1.1070794912742266
-33.07811201111624,26.60700682138927,1.1104616157256406,1.1104616157256406
-33.153112011116235,26.55700682138926,1.110180165558726,1.110180165558726
-33.30311201111624,26.43200682138926,1.090011467829582,1.090011467829582
-33.403112011116235,26.407006821389267,1.1335784048754636,1.1335784048754636
-33.60311201111624,26.23200682138927,1.1205467415507486,1.1205467415507486
-33.67811201111624,26.157006821389267,1.1138334704972732,1.1138334704972732
-33.82811201111624,26.00700682138926,1.1138334704972732,1.1138334704972732
-34.00311201111624,25.85700682138927,1.1313708498984762,1.1313708498984762
-34.17811201111624,25.657006821389267,1.1138334704972732,1.1138334704972732
-34.25311201111624,25.60700682138927,1.1335784048754636,1.1335784048754636
-34.30311201111624,25.50700682138926,1.110180165558726,1.110180165558726
-34.42811201111624,25.30700682138926,1.090011467829582,1.090011467829582
-34.50311201111624,25.23200682138927,1.1104616157256406,1.1104616157256406
-34.62811201111624,25.00700682138926,1.1025538535599972,1.1025538535599972
-34.67811201111624,24.907006821389267,1.0957303500405564,1.0957303500405564
-34.75311201111624,24.75700682138926,1.0965856099730655,1.0965856099730655
-34.80311201111624,24.657006821389267,1.1067971810589328,1.1067971810589328
-34.87811201111624,24.43200682138926,1.0914439976471537,1.0914439976471537
-34.903112011116235,24.332006821389264,1.0854146673046206,1.0854146673046206
-35.00311201111624,24.05700682138926,1.1067971810589328,1.1067971810589328
-35.00311201111624,23.957006821389264,1.0793516572461452,1.0793516572461452
-35.028112011116235,23.85700682138927,1.0854146673046206,1.0854146673046206
-35.07811201111624,23.60700682138927,1.093446386431452,1.093446386431452
-35.10311201111624,23.50700682138926,1.104536101718726,1.104536101718726
-35.10311201111624,23.407006821389267,1.1,1.1
-35.12811201111624,22.98200682138927,1.09829413182444,1.09829413182444
-35.12811201111624,22.88200682138926,1.082243041095668,1.082243041095668
-35.12811201111624,22.782006821389267,1.0752906583803286,1.0752906583803286
-35.12811201111624,22.68200682138926,1.0776131031126155,1.0776131031126155
-35.12811201111624,22.582006821389264,1.0891510455395983,1.0891510455395983
-35.10311201111624,22.207006821389264,1.1,1.1
-35.10311201111624,22.00700682138926,1.1,1.1
-35.07811201111624,21.88200682138926,1.0776131031126155,1.0776131031126155
-35.07811201111624,21.782006821389267,1.0891510455395983,1.0891510455395983
-35.028112011116235,21.50700682138926,1.0796411440844593,1.0796411440844593
-35.028112011116235,21.407006821389267,1.093446386431452,1.093446386431452
-34.97811201111624,21.157006821389267,1.0854146673046206,1.0854146673046206
-34.95311201111624,21.05700682138926,1.0793516572461452,1.0793516572461452
-34.92811201111624,20.85700682138927,1.1036870027322059,1.1036870027322059
-34.87811201111624,20.63200682138926,1.09829413182444,1.09829413182444
-34.82811201111624,20.43200682138926,1.09829413182444,1.09829413182444
-34.778112011116235,20.23200682138927,1.09829413182444,1.09829413182444
-34.72811201111624,20.032006821389267,1.09829413182444,1.09829413182444
-34.67811201111624,19.832006821389264,1.09829413182444,1.09829413182444
-34.653112011116235,19.73200682138927,1.0991473968490304,1.0991473968490304
-34.57811201111624,19.55700682138926,1.0831089511217236,1.0831089511217236
-34.528112011116235,19.38200682138926,1.0914439976471537,1.0914439976471537
-34.42811201111624,19.05700682138926,1.1036870027322059,1.1036870027322059
-34.403112011116235,18.957006821389264,1.1067971810589328,1.1067971810589328
-34.32811201111624,18.782006821389267,1.0914439976471537,1.0914439976471537
-34.22811201111624,18.532006821389267,1.0752906583803286,1.0752906583803286
-34.20311201111624,18.432006821389265,1.0865656906050365,1.0865656906050365
-34.10311201111624,18.207006821389264,1.0770329614269007,1.0770329614269007
-34.07811201111624,18.107006821389263,1.0957303500405564,1.0957303500405564
-33.95311201111624,17.832006821389264,1.0865656906050365,1.0865656906050365
-33.82811201111624,17.557006821389265,1.0831089511217236,1.0831089511217236
-33.778112011116235,17.457006821389264,1.0738365797457265,1.0738365797457265
-33.653112011116235,17.107006821389263,1.0920164833920778,1.0920164833920778
-33.60311201111624,17.00700682138926,1.0770329614269007,1.0770329614269007
-33.55311201111624,16.907006821389267,1.0735455276791945,1.0735455276791945
-33.50311201111624,16.75700682138926,1.0977249200050074,1.0977249200050074
-33.35311201111624,16.482006821389263,1.1070794912742266,1.1070794912742266
-33.25311201111624,16.282006821389267,1.1070794912742266,1.1070794912742266
-33.10311201111624,15.957006821389264,1.1067971810589328,1.1067971810589328
-33.05311201111624,15.857006821389263,1.0965856099730655,1.0965856099730655
-32.97811201111624,15.707006821389264,1.0957303500405564,1.0957303500405564
-32.87811201111624,15.507006821389261,1.0957303500405564,1.0957303500405564
-32.80311201111624,15.357006821389263,1.0977249200050074,1.0977249200050074
-32.75311201111624,15.257006821389261,1.110180165558726,1.110180165558726
-32.55311201111624,14.932006821389265,1.1070794912742266,1.1070794912742266
-32.45311201111624,14.732006821389263,1.1070794912742266,1.1070794912742266
-32.35311201111624,14.532006821389267,1.1070794912742266,1.1070794912742266
-32.25311201111624,14.407006821389267,1.0735455276791945,1.0735455276791945
-32.153112011116235,14.207006821389264,1.0735455276791945,1.0735455276791945
-32.12811201111624,14.107006821389263,1.1025538535599972,1.1025538535599972
-31.928112011116237,13.832006821389264,1.0845505981741932,1.0845505981741932
-31.853112011116238,13.682006821389265,1.0854146673046206,1.0854146673046206
-31.803112011116237,13.607006821389263,1.0816653826391969,1.0816653826391969
-31.628112011116237,13.307006821389265,1.0957303500405564,1.0957303500405564
-31.553112011116237,13.182006821389265,1.0854146673046206,1.0854146673046206
-31.503112011116237,13.082006821389264,1.0957303500405564,1.0957303500405564
-31.32811201111624,12.782006821389267,1.1073617295175051,1.1073617295175051
-31.253112011116237,12.707006821389264,1.0816653826391969,1.0816653826391969
-31.103112011116238,12.482006821389263,1.0854146673046206,1.0854146673046206
-31.053112011116237,12.382006821389261,1.0957303500405564,1.0957303500405564
-30.90311201111624,12.157006821389267,1.0977249200050074,1.0977249200050074
-30.853112011116238,12.057006821389265,1.110180165558726,1.110180165558726
-30.678112011116237,11.832006821389264,1.0891510455395983,1.0891510455395983
-30.628112011116237,11.732006821389263,1.1051018052650172,1.1051018052650172
-30.478112011116238,11.482006821389263,1.1163556780883055,1.1163556780883055
-30.303112011116237,11.257006821389261,1.0977249200050074,1.0977249200050074
-30.253112011116237,11.182006821389265,1.0957303500405564,1.0957303500405564
-30.103112011116238,11.007006821389261,1.0816653826391969,1.0816653826391969
-30.07811201111624,10.907006821389267,1.1205467415507486,1.1205467415507486
-29.928112011116237,10.732006821389263,1.1051018052650172,1.1051018052650172
-29.778112011116235,10.507006821389261,1.1025538535599972,1.1025538535599972
-29.70311201111624,10.432006821389265,1.0854146673046206,1.0854146673046206
-29.57811201111624,10.257006821389261,1.090011467829582,1.090011467829582
-29.45311201111624,10.057006821389265,1.110180165558726,1.110180165558726
-29.32811201111624,9.882006821389261,1.1163556780883055,1.1163556780883055
-29.178112011116237,9.682006821389265,1.1163556780883055,1.1163556780883055
-29.103112011116238,9.607006821389263,1.101135777277262,1.101135777277262
-28.978112011116238,9.432006821389265,1.1051018052650172,1.1051018052650172
-28.82811201111624,9.232006821389263,1.1051018052650172,1.1051018052650172
-28.70311201111624,9.057006821389265,1.110180165558726,1.110180165558726
-28.503112011116237,8.807006821389265,1.0977249200050074,1.0977249200050074
-28.45311201111624,8.707006821389264,1.110180165558726,1.110180165558726
-28.303112011116237,8.532006821389267,1.0957303500405564,1.0957303500405564
-28.153112011116235,8.357006821389263,1.0816653826391969,1.0816653826391969
-28.103112011116238,8.257006821389261,1.101135777277262,1.101135777277262
-27.903112011116235,8.007006821389261,1.110180165558726,1.110180165558726
-27.753112011116237,7.832006821389264,1.0957303500405564,1.0957303500405564
-27.678112011116237,7.757006821389261,1.0819542504191202,1.0819542504191202
-27.603112011116238,7.632006821389261,1.1138334704972732,1.1138334704972732
-27.503112011116237,7.557006821389265,1.101135777277262,1.101135777277262
-27.228112011116238,7.2320068213892625,1.1051018052650172,1.1051018052650172
-27.153112011116235,7.132006821389261,1.1138334704972732,1.1138334704972732
-26.978112011116238,6.907006821389267,1.1205467415507486,1.1205467415507486
-26.778112011116235,6.657006821389267,1.1305419054595014,1.1305419054595014
-26.678112011116237,6.582006821389264,1.09829413182444,1.09829413182444
-26.503112011116237,6.332006821389264,1.125,1.125
-26.403112011116235,6.257006821389261,1.0965856099730655,1.0965856099730655
-26.228112011116238,6.007006821389261,1.1205467415507486,1.1205467415507486
-26.103112011116238,5.882006821389261,1.1138334704972732,1.1138334704972732
-25.853112011116238,5.632006821389261,1.0854146673046206,1.0854146673046206
-25.803112011116237,5.532006821389267,1.1138334704972732,1.1138334704972732
-25.653112011116235,5.382006821389261,1.114955156048888,1.114955156048888
-25.45311201111624,5.182006821389265,1.1138334704972732,1.1138334704972732
-25.20311201111624,4.882006821389261,1.125,1.125
-25.103112011116238,4.782006821389267,1.1138334704972732,1.1138334704972732
-24.903112011116235,4.582006821389264,1.1138334704972732,1.1138334704972732
-24.753112011116237,4.432006821389265,1.1138334704972732,1.1138334704972732
-24.653112011116235,4.307006821389265,1.1335784048754636,1.1335784048754636
-24.378112011116237,4.057006821389265,1.1491844934561204,1.1491844934561204
-24.07811201111624,3.757006821389261,1.1025538535599972,1.1025538535599972
-24.028112011116235,3.657006821389267,1.1205467415507486,1.1205467415507486
-23.903112011116235,3.532006821389267,1.1138334704972732,1.1138334704972732
-23.778112011116235,3.407006821389267,1.1171951485752165,1.1171951485752165
-23.678112011116237,3.332006821389264,1.1163556780883055,1.1163556780883055
-23.353112011116238,3.0570068213892654,1.1313708498984762,1.1313708498984762
-23.103112011116238,2.8070068213892654,1.101135777277262,1.101135777277262
-23.053112011116237,2.707006821389264,1.1313708498984762,1.1313708498984762
-22.853112011116238,2.5570068213892654,1.0965856099730655,1.0965856099730655
-22.703112011116236,2.382006821389261,1.1138334704972732,1.1138334704972732
-22.578112011116236,2.257006821389261,1.1171951485752165,1.1171951485752165
-22.303112011116237,2.032006821389267,1.1138334704972732,1.1138334704972732
-22.15311201111624,1.8820068213892611,1.1138334704972732,1.1138334704972732
-22.02811201111624,1.7820068213892668,1.09829413182444,1.09829413182444
-21.953112011116236,1.707006821389264,1.110180165558726,1.110180165558726
-21.603112011116238,1.3820068213892611,1.1138334704972732,1.1138334704972732
-21.478112011116238,1.2570068213892611,1.1171951485752165,1.1171951485752165
-21.378112011116237,1.207006821389264,1.0957303500405564,1.0957303500405564
-21.203112011116236,1.0320068213892668,1.1305419054595014,1.1305419054595014
-20.878112011116237,0.7820068213892668,1.0960155108391487,1.0960155108391487
-20.803112011116237,0.707006821389264,1.101135777277262,1.101135777277262
-20.578112011116236,0.5070068213892611,1.1138334704972732,1.1138334704972732
-20.478112011116238,0.4320068213892654,1.1051018052650172,1.1051018052650172
-20.303112011116237,0.3070068213892654,1.101135777277262,1.101135777277262
-20.078112011116236,0.10700682138926254,1.1138334704972732,1.1138334704972732
-19.90311201111624,-0.06799317861073462,1.114955156048888,1.114955156048888
-19.803112011116237,-0.11799317861073888,1.090011467829582,1.090011467829582
-19.628112011116237,-0.26799317861073746,1.1051018052650172,1.1051018052650172
-19.453112011116236,-0.39299317861073746,1.101135777277262,1.101135777277262
-19.203112011116236,-0.6179931786107389,1.1138334704972732,1.1138334704972732
-19.128112011116237,-0.6929931786107346,1.1171951485752165,1.1171951485752165
-19.053112011116237,-0.7429931786107389,1.110180165558726,1.110180165558726
-18.828112011116236,-0.9429931786107346,1.1171951485752165,1.1171951485752165
-18.728112011116238,-0.9929931786107389,1.0957303500405564,1.0957303500405564
-18.478112011116238,-1.2179931786107332,1.09829413182444,1.09829413182444
-18.403112011116235,-1.2679931786107375,1.090011467829582,1.090011467829582
-18.228112011116238,-1.417993178610736,1.1051018052650172,1.1051018052650172
