timestamp_s,x,y,yaw_rad,speed_mps,steering_angle_rad,cross_track_error_m
1774732095.780315,-11.5729,-41.3665,0.005127,0.7827,0.084328,0.4895
1774732095.784358,-11.5729,-41.3665,0.005127,0.7827,0.084328,0.4895
1774732095.789183,-11.5681,-41.3665,0.004896,0.7827,0.084328,0.4864
1774732095.792355,-11.5681,-41.3665,0.004896,0.7827,0.084328,0.4864
1774732095.796501,-11.5681,-41.3665,0.004896,0.7689,0.063893,0.4864
1774732095.800365,-11.5631,-41.3665,0.005136,0.7689,0.063893,0.4832
1774732095.804481,-11.5631,-41.3665,0.005136,0.7689,0.063893,0.4832
1774732095.809263,-11.5580,-41.3664,0.005636,0.7689,0.063893,0.4799
1774732095.812360,-11.5580,-41.3664,0.005636,0.7689,0.063893,0.4799
1774732095.816444,-11.5580,-41.3664,0.005636,0.8217,0.198919,0.4799
1774732095.820469,-11.5528,-41.3663,0.006456,0.8217,0.198919,0.4766
1774732095.824473,-11.5528,-41.3663,0.006456,0.8217,0.198919,0.4766
1774732095.829333,-11.5475,-41.3661,0.007087,0.8217,0.198919,0.4731
1774732095.832375,-11.5475,-41.3661,0.007087,0.8217,0.198919,0.4731
1774732095.836375,-11.5475,-41.3661,0.007087,0.7873,-0.067652,0.4731
1774732095.840467,-11.5420,-41.3659,0.008148,0.7873,-0.067652,0.4696
1774732095.844329,-11.5420,-41.3659,0.008148,0.7873,-0.067652,0.4696
1774732095.849153,-11.5364,-41.3656,0.009718,0.7873,-0.067652,0.4660
1774732095.852354,-11.5364,-41.3656,0.009718,0.7873,-0.067652,0.4660
1774732095.856367,-11.5364,-41.3656,0.009718,0.8714,-0.095165,0.4660
1774732095.860464,-11.5307,-41.3653,0.011669,0.8714,-0.095165,0.4623
1774732095.864464,-11.5307,-41.3653,0.011669,0.8714,-0.095165,0.4623
1774732095.869267,-11.5248,-41.3649,0.013309,0.8714,-0.095165,0.4586
1774732095.872358,-11.5248,-41.3649,0.013309,0.8714,-0.095165,0.4586
1774732095.876394,-11.5248,-41.3649,0.013309,0.8615,-0.098320,0.4586
1774732095.880372,-11.5188,-41.3646,0.014498,0.8615,-0.098320,0.4549
1774732095.884381,-11.5188,-41.3646,0.014498,0.8615,-0.098320,0.4549
1774732095.889295,-11.5127,-41.3644,0.015165,0.8615,-0.098320,0.4511
1774732095.892480,-11.5127,-41.3644,0.015165,0.8615,-0.098320,0.4511
1774732095.896379,-11.5127,-41.3644,0.015165,0.9319,0.157332,0.4511
1774732095.900397,-11.5065,-41.3642,0.015274,0.9319,0.157332,0.4475
1774732095.904460,-11.5065,-41.3642,0.015274,0.9319,0.157332,0.4475
1774732095.909269,-11.5000,-41.3641,0.014790,0.9319,0.157332,0.4439
1774732095.912364,-11.5000,-41.3641,0.014790,0.9319,0.157332,0.4439
1774732095.916397,-11.5000,-41.3641,0.014790,0.9614,0.059922,0.4439
1774732095.920482,-11.4935,-41.3641,0.013874,0.9614,0.059922,0.4403
1774732095.924523,-11.4935,-41.3641,0.013874,0.9614,0.059922,0.4403
1774732095.929271,-11.4868,-41.3642,0.013267,0.9614,0.059922,0.4368
1774732095.932384,-11.4868,-41.3642,0.013267,0.9614,0.059922,0.4368
1774732095.936366,-11.4868,-41.3642,0.013267,1.0169,-0.100025,0.4368
1774732095.940450,-11.4799,-41.3641,0.013173,1.0169,-0.100025,0.4332
1774732095.944477,-11.4799,-41.3641,0.013173,1.0169,-0.100025,0.4332
1774732095.949157,-11.4729,-41.3640,0.013685,1.0169,-0.100025,0.4295
1774732095.952358,-11.4729,-41.3640,0.013685,1.0169,-0.100025,0.4295
1774732095.956489,-11.4729,-41.3640,0.013685,1.0323,-0.208008,0.4295
1774732095.960450,-11.4658,-41.3638,0.014658,1.0323,-0.208008,0.4257
1774732095.964475,-11.4658,-41.3638,0.014658,1.0323,-0.208008,0.4257
1774732095.969204,-11.4585,-41.3635,0.015334,1.0323,-0.208008,0.4220
1774732095.972359,-11.4585,-41.3635,0.015334,1.0323,-0.208008,0.4220
1774732095.976338,-11.4585,-41.3635,0.015334,0.9827,0.093565,0.5213
1774732095.980376,-11.4510,-41.3634,0.015460,0.9827,0.093565,0.5155
1774732095.984432,-11.4510,-41.3634,0.015460,0.9827,0.093565,0.5155
1774732095.989423,-11.4435,-41.3633,0.014930,0.9827,0.093565,0.5096
1774732095.992383,-11.4435,-41.3633,0.014930,0.9827,0.093565,0.5096
1774732095.996384,-11.4435,-41.3633,0.014930,1.0759,0.087033,0.5096
1774732096.000384,-11.4358,-41.3633,0.013907,1.0759,0.087033,0.5037
1774732096.004372,-11.4358,-41.3633,0.013907,1.0759,0.087033,0.5037
1774732096.009168,-11.4280,-41.3633,0.013174,1.0759,0.087033,0.4977
1774732096.012364,-11.4280,-41.3633,0.013174,1.0759,0.087033,0.4977
1774732096.016477,-11.4280,-41.3633,0.013174,1.0960,0.497361,0.4977
1774732096.020434,-11.4200,-41.3633,0.013012,1.0960,0.497361,0.4917
1774732096.024462,-11.4200,-41.3633,0.013012,1.0960,0.497361,0.4917
1774732096.029273,-11.4119,-41.3631,0.013538,1.0960,0.497361,0.4856
1774732096.032364,-11.4119,-41.3631,0.013538,1.0960,0.497361,0.4856
1774732096.036432,-11.4119,-41.3631,0.013538,1.1008,0.243127,0.4856
1774732096.040482,-11.4036,-41.3629,0.014814,1.1008,0.243127,0.4793
1774732096.044482,-11.4036,-41.3629,0.014814,1.1008,0.243127,0.4793
1774732096.049155,-11.3952,-41.3625,0.016883,1.1008,0.243127,0.4729
1774732096.052433,-11.3952,-41.3625,0.016883,1.1008,0.243127,0.4729
1774732096.056374,-11.3952,-41.3625,0.016883,1.1968,0.080111,0.4729
1774732096.060449,-11.3867,-41.3620,0.019763,1.1968,0.080111,0.4664
1774732096.064454,-11.3867,-41.3620,0.019763,1.1968,0.080111,0.4664
1774732096.069294,-11.3781,-41.3613,0.023492,1.1968,0.080111,0.4597
1774732096.072370,-11.3781,-41.3613,0.023492,1.1968,0.080111,0.4597
1774732096.076376,-11.3781,-41.3613,0.023492,1.1423,0.058069,0.4597
1774732096.080408,-11.3693,-41.3604,0.027894,1.1423,0.058069,0.4529
1774732096.084517,-11.3693,-41.3604,0.027894,1.1423,0.058069,0.4529
1774732096.089235,-11.3603,-41.3595,0.032114,1.1423,0.058069,0.4461
1774732096.092468,-11.3603,-41.3595,0.032114,1.1423,0.058069,0.4461
1774732096.096414,-11.3603,-41.3595,0.032114,1.1247,0.016358,0.4461
1774732096.100396,-11.3513,-41.3586,0.035772,1.1247,0.016358,0.4392
1774732096.104406,-11.3513,-41.3586,0.035772,1.1247,0.016358,0.4392
1774732096.109419,-11.3422,-41.3577,0.038711,1.1247,0.016358,0.4324
1774732096.112393,-11.3422,-41.3577,0.038711,1.1247,0.016358,0.4324
1774732096.116493,-11.3422,-41.3577,0.038711,1.2054,0.272816,0.4324
1774732096.120399,-11.3329,-41.3569,0.040866,1.2054,0.272816,0.4256
1774732096.124509,-11.3329,-41.3569,0.040866,1.2054,0.272816,0.4256
1774732096.129589,-11.3235,-41.3562,0.042195,1.2054,0.272816,0.4189
1774732096.132395,-11.3235,-41.3562,0.042195,1.2054,0.272816,0.4189
1774732096.136390,-11.3235,-41.3562,0.042195,1.2535,0.398363,0.4189
1774732096.140390,-11.3140,-41.3556,0.042898,1.2535,0.398363,0.4123
1774732096.144537,-11.3140,-41.3556,0.042898,1.2535,0.398363,0.4123
1774732096.150428,-11.3043,-41.3550,0.043839,1.2535,0.398363,0.4058
1774732096.153934,-11.3043,-41.3550,0.043839,1.2581,0.104633,0.4058
1774732096.157008,-11.3043,-41.3550,0.043839,1.2581,0.104633,0.4058
1774732096.161980,-11.2945,-41.3543,0.045431,1.2581,0.104633,0.3992
1774732096.164400,-11.2945,-41.3543,0.045431,1.2581,0.104633,0.3992
1774732096.170075,-11.2845,-41.3536,0.047847,1.2581,0.104633,0.3926
1774732096.172343,-11.2845,-41.3536,0.047847,1.2581,0.104633,0.3926
1774732096.177060,-11.2845,-41.3536,0.047847,1.2628,0.207230,0.3926
1774732096.180449,-11.2745,-41.3526,0.050939,1.2628,0.207230,0.3860
1774732096.184454,-11.2745,-41.3526,0.050939,1.2628,0.207230,0.3860
1774732096.189223,-11.2643,-41.3517,0.054073,1.2628,0.207230,0.3794
1774732096.192382,-11.2643,-41.3517,0.054073,1.3299,-0.084093,0.3794
1774732096.196409,-11.2643,-41.3517,0.054073,1.3299,-0.084093,0.3794
1774732096.200347,-11.2540,-41.3506,0.057734,1.3299,-0.084093,0.3728
1774732096.204427,-11.2540,-41.3506,0.057734,1.3299,-0.084093,0.3728
1774732096.209199,-11.2436,-41.3493,0.062221,1.3299,-0.084093,0.3662
1774732096.212484,-11.2436,-41.3493,0.062221,1.3299,-0.084093,0.3662
1774732096.216402,-11.2436,-41.3493,0.062221,1.3368,0.172684,0.3662
1774732096.220410,-11.2331,-41.3479,0.067429,1.3368,0.172684,0.3596
1774732096.224584,-11.2331,-41.3479,0.067429,1.3368,0.172684,0.3596
1774732096.229136,-11.2224,-41.3464,0.072488,1.3368,0.172684,0.3530
1774732096.232382,-11.2224,-41.3464,0.072488,1.3368,0.172684,0.3530
1774732096.236468,-11.2224,-41.3464,0.072488,1.2930,-0.013327,0.3530
1774732096.240466,-11.2117,-41.3449,0.077175,1.2930,-0.013327,0.3466
1774732096.244447,-11.2117,-41.3449,0.077175,1.2930,-0.013327,0.3466
1774732096.249345,-11.2008,-41.3432,0.082239,1.2930,-0.013327,0.3403
1774732096.252393,-11.2008,-41.3432,0.082239,1.2930,-0.013327,0.3403
1774732096.256455,-11.2008,-41.3432,0.082239,1.3841,0.182756,0.3403
1774732096.260470,-11.1899,-41.3415,0.087839,1.3841,0.182756,0.3340
1774732096.264452,-11.1899,-41.3415,0.087839,1.3841,0.182756,0.3340
1774732096.269043,-11.1788,-41.3397,0.093205,1.3841,0.182756,0.3279
1774732096.272341,-11.1788,-41.3397,0.093205,1.3841,0.182756,0.3279
1774732096.276437,-11.1788,-41.3397,0.093205,1.4175,0.117116,0.3279
1774732096.280398,-11.1676,-41.3378,0.098148,1.4175,0.117116,0.4217
1774732096.284409,-11.1676,-41.3378,0.098148,1.4175,0.117116,0.4217
1774732096.289197,-11.1563,-41.3359,0.103440,1.4175,0.117116,0.4117
1774732096.292400,-11.1563,-41.3359,0.103440,1.4175,0.117116,0.4117
1774732096.296469,-11.1563,-41.3359,0.103440,1.4473,0.276963,0.4117
1774732096.300449,-11.1449,-41.3338,0.109279,1.4473,0.276963,0.4016
1774732096.304418,-11.1449,-41.3338,0.109279,1.4473,0.276963,0.4016
1774732096.309273,-11.1333,-41.3316,0.114898,1.4473,0.276963,0.3915
1774732096.312389,-11.1333,-41.3316,0.114898,1.4473,0.276963,0.3915
1774732096.316471,-11.1333,-41.3316,0.114898,1.4614,0.099716,0.3915
1774732096.320471,-11.1217,-41.3294,0.120086,1.4614,0.099716,0.3814
1774732096.324462,-11.1217,-41.3294,0.120086,1.4614,0.099716,0.3814
1774732096.328967,-11.1099,-41.3271,0.125616,1.4614,0.099716,0.3712
1774732096.332364,-11.1099,-41.3271,0.125616,1.4614,0.099716,0.3712
1774732096.336359,-11.1099,-41.3271,0.125616,1.4982,0.148107,0.3712
1774732096.340372,-11.0980,-41.3247,0.131701,1.4982,0.148107,0.3610
1774732096.344468,-11.0980,-41.3247,0.131701,1.4982,0.148107,0.3610
1774732096.349104,-11.0860,-41.3222,0.137569,1.4982,0.148107,0.3507
1774732096.352333,-11.0860,-41.3222,0.137569,1.4982,0.148107,0.3507
1774732096.356466,-11.0860,-41.3222,0.137569,1.5247,0.210829,0.3507
1774732096.360474,-11.0738,-41.3196,0.142996,1.5247,0.210829,0.3405
1774732096.364471,-11.0738,-41.3196,0.142996,1.5247,0.210829,0.3405
1774732096.369122,-11.0615,-41.3170,0.148505,1.5247,0.210829,0.3303
1774732096.372415,-11.0615,-41.3170,0.148505,1.5247,0.210829,0.3303
1774732096.376402,-11.0615,-41.3170,0.148505,1.5717,-0.020696,0.3303
1774732096.380386,-11.0491,-41.3143,0.153833,1.5717,-0.020696,0.3201
1774732096.384370,-11.0491,-41.3143,0.153833,1.5717,-0.020696,0.3201
1774732096.389104,-11.0366,-41.3115,0.159605,1.5717,-0.020696,0.3099
1774732096.392372,-11.0366,-41.3115,0.159605,1.5717,-0.020696,0.3099
1774732096.396619,-11.0366,-41.3115,0.159605,1.6027,0.000444,0.3099
1774732096.400367,-11.0240,-41.3085,0.165999,1.6027,0.000444,0.2997
1774732096.404517,-11.0240,-41.3085,0.165999,1.6027,0.000444,0.2997
1774732096.409121,-11.0112,-41.3054,0.172217,1.6027,0.000444,0.2896
1774732096.412378,-11.0112,-41.3054,0.172217,1.6027,0.000444,0.2896
1774732096.416483,-11.0112,-41.3054,0.172217,1.6516,0.111735,0.2896
1774732096.420436,-10.9983,-41.3023,0.177747,1.6516,0.111735,0.2796
1774732096.424372,-10.9983,-41.3023,0.177747,1.6516,0.111735,0.2796
1774732096.428941,-10.9853,-41.2991,0.182342,1.6516,0.111735,0.2698
1774732096.432364,-10.9853,-41.2991,0.182342,1.6516,0.111735,0.2698
1774732096.436431,-10.9853,-41.2991,0.182342,1.6455,-0.050593,0.2698
1774732096.440456,-10.9721,-41.2960,0.186123,1.6455,-0.050593,0.2603
1774732096.444479,-10.9721,-41.2960,0.186123,1.6455,-0.050593,0.2603
1774732096.449008,-10.9587,-41.2929,0.190032,1.6455,-0.050593,0.2510
1774732096.452365,-10.9587,-41.2929,0.190032,1.6455,-0.050593,0.2510
1774732096.456475,-10.9587,-41.2929,0.190032,1.6607,0.083478,0.2510
1774732096.460471,-10.9453,-41.2896,0.194414,1.6607,0.083478,0.2420
1774732096.464404,-10.9453,-41.2896,0.194414,1.6607,0.083478,0.2420
1774732096.469095,-10.9317,-41.2863,0.198530,1.6607,0.083478,0.2334
1774732096.472384,-10.9317,-41.2863,0.198530,1.6607,0.083478,0.2334
1774732096.476540,-10.9317,-41.2863,0.198530,1.6995,0.114788,0.3614
1774732096.480359,-10.9180,-41.2829,0.202128,1.6995,0.114788,0.3481
1774732096.484480,-10.9180,-41.2829,0.202128,1.6995,0.114788,0.3481
1774732096.488927,-10.9042,-41.2795,0.205737,1.6995,0.114788,0.3346
1774732096.492348,-10.9042,-41.2795,0.205737,1.6995,0.114788,0.3346
1774732096.496344,-10.9042,-41.2795,0.205737,1.6900,0.101120,0.3346
1774732096.500481,-10.8902,-41.2760,0.209117,1.6900,0.101120,0.3211
1774732096.504499,-10.8902,-41.2760,0.209117,1.6900,0.101120,0.3211
1774732096.509058,-10.8762,-41.2725,0.212906,1.6900,0.101120,0.3075
1774732096.512356,-10.8762,-41.2725,0.212906,1.6900,0.101120,0.3075
1774732096.516450,-10.8762,-41.2725,0.212906,1.7597,-0.136429,0.3075
1774732096.520350,-10.8620,-41.2688,0.217318,1.7597,-0.136429,0.2939
1774732096.524477,-10.8620,-41.2688,0.217318,1.7597,-0.136429,0.2939
1774732096.529083,-10.8478,-41.2650,0.221805,1.7597,-0.136429,0.2802
1774732096.532466,-10.8478,-41.2650,0.221805,1.7597,-0.136429,0.2802
1774732096.536471,-10.8478,-41.2650,0.221805,1.7946,-0.050678,0.2802
1774732096.540370,-10.8334,-41.2611,0.226600,1.7946,-0.050678,0.2664
1774732096.544482,-10.8334,-41.2611,0.226600,1.7946,-0.050678,0.2664
1774732096.548930,-10.8189,-41.2571,0.231063,1.7946,-0.050678,0.2527
1774732096.552368,-10.8189,-41.2571,0.231063,1.7946,-0.050678,0.2527
1774732096.556480,-10.8189,-41.2571,0.231063,1.7914,-0.179936,0.2527
1774732096.560505,-10.8042,-41.2530,0.234701,1.7914,-0.179936,0.2389
1774732096.564465,-10.8042,-41.2530,0.234701,1.7914,-0.179936,0.2389
1774732096.569063,-10.7894,-41.2490,0.237252,1.7914,-0.179936,0.2253
1774732096.572374,-10.7894,-41.2490,0.237252,1.7914,-0.179936,0.2253
1774732096.576360,-10.7894,-41.2490,0.237252,1.8521,0.187707,0.2253
1774732096.580357,-10.7745,-41.2451,0.238574,1.8521,0.187707,0.2119
1774732096.584363,-10.7745,-41.2451,0.238574,1.8521,0.187707,0.2119
1774732096.588984,-10.7593,-41.2413,0.238582,1.8521,0.187707,0.1987
1774732096.592371,-10.7593,-41.2413,0.238582,1.8521,0.187707,0.1987
1774732096.596485,-10.7593,-41.2413,0.238582,1.8928,0.033298,0.1987
1774732096.600468,-10.7440,-41.2376,0.237480,1.8928,0.033298,0.1858
1774732096.604461,-10.7440,-41.2376,0.237480,1.8928,0.033298,0.1858
1774732096.609034,-10.7286,-41.2339,0.236297,1.8928,0.033298,0.1733
1774732096.612368,-10.7286,-41.2339,0.236297,1.8928,0.033298,0.1733
1774732096.616452,-10.7286,-41.2339,0.236297,1.8670,0.257802,0.1733
1774732096.620469,-10.7130,-41.2302,0.235742,1.8670,0.257802,0.1614
1774732096.624369,-10.7130,-41.2302,0.235742,1.8670,0.257802,0.1614
1774732096.629123,-10.6973,-41.2263,0.236203,1.8670,0.257802,0.1500
1774732096.632394,-10.6973,-41.2263,0.236203,1.8670,0.257802,0.1500
1774732096.636449,-10.6973,-41.2263,0.236203,1.8925,-0.039595,0.1500
1774732096.640468,-10.6815,-41.2224,0.237891,1.8925,-0.039595,0.1395
1774732096.644472,-10.6815,-41.2224,0.237891,1.8925,-0.039595,0.1395
1774732096.648973,-10.6656,-41.2182,0.240934,1.8925,-0.039595,0.1299
1774732096.652369,-10.6656,-41.2182,0.240934,1.8925,-0.039595,0.1299
1774732096.656469,-10.6656,-41.2182,0.240934,1.9272,-0.118522,0.1299
1774732096.660470,-10.6496,-41.2138,0.245143,1.9272,-0.118522,0.1215
1774732096.664467,-10.6496,-41.2138,0.245143,1.9272,-0.118522,0.1215
1774732096.669066,-10.6336,-41.2093,0.249473,1.9272,-0.118522,0.1148
1774732096.672380,-10.6336,-41.2093,0.249473,1.9272,-0.118522,0.1148
1774732096.676365,-10.6336,-41.2093,0.249473,1.9470,0.078924,0.1148
1774732096.680365,-10.6174,-41.2047,0.253187,1.9470,0.078924,0.2328
1774732096.684481,-10.6174,-41.2047,0.253187,1.9470,0.078924,0.2328
1774732096.688940,-10.6011,-41.2001,0.255883,1.9470,0.078924,0.2161
1774732096.692373,-10.6011,-41.2001,0.255883,1.9470,0.078924,0.2161
1774732096.696389,-10.6011,-41.2001,0.255883,1.9508,0.076461,0.2161
1774732096.700485,-10.5847,-41.1955,0.257602,1.9508,0.076461,0.1993
1774732096.704365,-10.5847,-41.1955,0.257602,1.9508,0.076461,0.1993
1774732096.708917,-10.5682,-41.1908,0.259322,1.9508,0.076461,0.1824
1774732096.712341,-10.5682,-41.1908,0.259322,1.9508,0.076461,0.1824
1774732096.716493,-10.5682,-41.1908,0.259322,2.0166,0.086984,0.1824
1774732096.720482,-10.5516,-41.1861,0.261754,2.0166,0.086984,0.1655
1774732096.724418,-10.5516,-41.1861,0.261754,2.0166,0.086984,0.1655
1774732096.728941,-10.5348,-41.1812,0.265018,2.0166,0.086984,0.1484
1774732096.732493,-10.5348,-41.1812,0.265018,2.0166,0.086984,0.1484
1774732096.736462,-10.5348,-41.1812,0.265018,2.0345,-0.194607,0.1484
1774732096.740525,-10.5180,-41.1762,0.268497,2.0345,-0.194607,0.1313
1774732096.744569,-10.5180,-41.1762,0.268497,2.0345,-0.194607,0.1313
1774732096.748935,-10.5011,-41.1710,0.272362,2.0345,-0.194607,0.1143
1774732096.752358,-10.5011,-41.1710,0.272362,2.0345,-0.194607,0.1143
1774732096.756544,-10.5011,-41.1710,0.272362,2.0927,0.064725,0.1143
1774732096.760465,-10.4840,-41.1658,0.275928,2.0927,0.064725,0.0973
1774732096.764486,-10.4840,-41.1658,0.275928,2.0927,0.064725,0.0973
1774732096.768942,-10.4668,-41.1605,0.278628,2.0927,0.064725,0.0805
1774732096.772352,-10.4668,-41.1605,0.278628,2.0927,0.064725,0.0805
1774732096.776359,-10.4668,-41.1605,0.278628,2.0990,-0.107195,0.2880
1774732096.780454,-10.4495,-41.1553,0.280406,2.0990,-0.107195,0.2700
1774732096.784471,-10.4495,-41.1553,0.280406,2.0990,-0.107195,0.2700
1774732096.789118,-10.4320,-41.1500,0.282197,2.0990,-0.107195,0.2519
1774732096.792349,-10.4320,-41.1500,0.282197,2.0990,-0.107195,0.2519
1774732096.796381,-10.4320,-41.1500,0.282197,2.1375,-0.248763,0.2519
1774732096.800472,-10.4144,-41.1445,0.284447,2.1375,-0.248763,0.2337
1774732096.804382,-10.4144,-41.1445,0.284447,2.1375,-0.248763,0.2337
1774732096.808952,-10.3967,-41.1391,0.286432,2.1375,-0.248763,0.2154
1774732096.812374,-10.3967,-41.1391,0.286432,2.1375,-0.248763,0.2154
1774732096.816467,-10.3967,-41.1391,0.286432,2.1279,-0.064101,0.2154
1774732096.820408,-10.3788,-41.1336,0.287545,2.1279,-0.064101,0.1971
1774732096.824471,-10.3788,-41.1336,0.287545,2.1279,-0.064101,0.1971
1774732096.829182,-10.3608,-41.1282,0.287433,2.1279,-0.064101,0.1786
1774732096.832360,-10.3608,-41.1282,0.287433,2.1279,-0.064101,0.1786
1774732096.836468,-10.3608,-41.1282,0.287433,2.2021,-0.101782,0.1786
1774732096.840468,-10.3426,-41.1230,0.285897,2.2021,-0.101782,0.1601
1774732096.844470,-10.3426,-41.1230,0.285897,2.2021,-0.101782,0.1601
1774732096.849063,-10.3243,-41.1178,0.283088,2.2021,-0.101782,0.1415
1774732096.852445,-10.3243,-41.1178,0.283088,2.2021,-0.101782,0.1415
1774732096.856450,-10.3243,-41.1178,0.283088,2.1775,-0.176913,0.1415
1774732096.860409,-10.3057,-41.1127,0.279775,2.1775,-0.176913,0.1228
1774732096.864368,-10.3057,-41.1127,0.279775,2.1775,-0.176913,0.1228
1774732096.869126,-10.2870,-41.1078,0.275616,2.1775,-0.176913,0.1042
1774732096.872345,-10.2870,-41.1078,0.275616,2.1775,-0.176913,0.1042
1774732096.876353,-10.2870,-41.1078,0.275616,2.2397,-0.107403,0.1042
1774732096.880359,-10.2682,-41.1030,0.270225,2.2397,-0.107403,0.0858
1774732096.884428,-10.2682,-41.1030,0.270225,2.2397,-0.107403,0.0858
1774732096.889143,-10.2491,-41.0985,0.263366,2.2397,-0.107403,0.0677
