x,y,w_left,w_right
-68.50887914210506,53.85378274137868,1.07226,1.07226
-68.74071914210505,53.824802741378676,1.04328,1.04328
-68.97255914210506,53.824802741378676,1.04328,1.04328
-69.08847914210506,53.824802741378676,1.0497002452128894,1.0497002452128894
-69.20439914210506,53.824802741378676,1.0687295934893914,1.0687295934893914
-69.66807914210506,53.79582274137867,1.07226,1.07226
-69.89991914210506,53.79582274137867,1.07226,1.07226
-70.13175914210505,53.79582274137867,1.07226,1.07226
-70.30563914210505,53.76684274137868,1.044888759629464,1.044888759629464
-70.42155914210505,53.76684274137868,1.0576707487682544,1.0576707487682544
-70.82727914210506,53.73786274137868,1.07226,1.07226
-71.00115914210505,53.70888274137867,1.044888759629464,1.044888759629464
-71.11707914210506,53.70888274137867,1.0576707487682544,1.0576707487682544
-71.49381914210505,53.67990274137868,1.0726515501317284,1.0726515501317284
-71.60973914210506,53.65092274137868,1.0532944357585867,1.0532944357585867
-71.95749914210505,53.621942741378675,1.0726515501317284,1.0726515501317284
-72.07341914210505,53.592962741378685,1.0532944357585867,1.0532944357585867
-72.39219914210506,53.535002741378676,1.044888759629464,1.044888759629464
-72.50811914210506,53.535002741378676,1.0576707487682544,1.0576707487682544
-72.82689914210505,53.47704274137868,1.046896232680202,1.046896232680202
-72.94281914210505,53.47704274137868,1.0628195227789148,1.0628195227789148
-73.26159914210506,53.41908274137867,1.0497002452128894,1.0497002452128894
-73.37751914210506,53.41908274137867,1.0687295934893914,1.0687295934893914
-73.72527914210505,53.36112274137868,1.0497002452128894,1.0497002452128894
-73.84119914210505,53.36112274137868,1.0687295934893914,1.0687295934893914
-74.18895914210505,53.303162741378685,1.0497002452128894,1.0497002452128894
-74.30487914210505,53.303162741378685,1.0687295934893914,1.0687295934893914
-74.73957914210506,53.24520274137868,1.0436824223871934,1.0436824223871934
-74.85549914210506,53.24520274137868,1.0532944357585867,1.0532944357585867
-74.97141914210505,53.24520274137868,1.0753884092735981,1.0753884092735981
-75.08733914210505,53.21622274137867,1.0820062465623754,1.0820062465623754
-75.20325914210505,53.21622274137867,1.127616231525602,1.127616231525602
-75.37713914210505,53.15826274137868,1.1541173572908432,1.1541173572908432
-75.49305914210505,53.100302741378684,1.1657022635304435,1.1657022635304435
-75.60897914210506,53.042342741378675,1.191356485691835,1.191356485691835
-75.75387914210505,52.92642274137867,1.2091989647696528,1.2091989647696528
-75.84081914210506,52.810502741378684,1.199785999918319,1.199785999918319
-75.92775914210506,52.69458274137868,1.207809080442766,1.207809080442766
-75.95673914210505,52.57866274137868,1.180023467224275,1.180023467224275
-75.98571914210505,52.462742741378676,1.1638997230002248,1.1638997230002248
-76.01469914210506,52.34682274137867,1.1599242737351434,1.1599242737351434
-76.04367914210505,52.230902741378685,1.1682211477284596,1.1682211477284596
-76.01469914210506,52.11498274137868,1.130591477413482,1.130591477413482
-76.01469914210506,51.970082741378675,1.131705178038874,1.131705178038874
-75.98571914210505,51.85416274137867,1.114882860214471,1.114882860214471
-75.92775914210506,51.738242741378684,1.0827821564839346,1.0827821564839346
-75.89877914210506,51.62232274137868,1.0924345327753056,1.0924345327753056
-75.81183914210506,51.50640274137868,1.06400416314975,1.06400416314975
-75.75387914210505,51.390482741378676,1.0781183207793104,1.0781183207793104
-75.57999914210505,51.158642741378685,1.0781183207793104,1.0781183207793104
-75.46407914210505,51.04272274137868,1.0655816349768796,1.0655816349768796
-75.26121914210505,50.81088274137868,1.0862668926189365,1.0862668926189365
-75.00039914210505,50.52108274137868,1.0687295934893914,1.0687295934893914
-74.82651914210506,50.34720274137868,1.0655816349768796,1.0655816349768796
-74.59467914210505,50.115362741378675,1.0655816349768796,1.0655816349768796
-74.36283914210506,49.883522741378684,1.0655816349768796,1.0655816349768796
-74.13099914210505,49.65168274137868,1.0655816349768796,1.0655816349768796
-73.89915914210505,49.41984274137867,1.0655816349768796,1.0655816349768796
-73.66731914210506,49.18800274137868,1.0655816349768796,1.0655816349768796
-73.49343914210506,49.014122741378685,1.0687295934893914,1.0687295934893914
-73.17465914210506,48.724322741378685,1.0862668926189365,1.0862668926189365
-72.94281914210505,48.49248274137868,1.0862668926189365,1.0862668926189365
-72.71097914210506,48.260642741378675,1.0862668926189365,1.0862668926189365
-72.47913914210505,48.02880274137868,1.0862668926189365,1.0862668926189365
-72.24729914210505,47.79696274137868,1.0862668926189365,1.0862668926189365
-72.01545914210506,47.56512274137867,1.0862668926189365,1.0862668926189365
-71.78361914210505,47.33328274137868,1.0862668926189365,1.0862668926189365
-71.55177914210506,47.101442741378676,1.0862668926189365,1.0862668926189365
-71.31993914210506,46.869602741378685,1.0862668926189365,1.0862668926189365
-70.97217914210505,46.49286274137867,1.0851065573481713,1.0851065573481713
-70.85625914210506,46.376942741378684,1.0663694958127787,1.0663694958127787
-70.65339914210506,46.17408274137868,1.0655816349768796,1.0655816349768796
-70.42155914210505,45.94224274137868,1.0655816349768796,1.0655816349768796
-70.18971914210505,45.71040274137867,1.0655816349768796,1.0655816349768796
-69.95787914210506,45.47856274137868,1.0655816349768796,1.0655816349768796
-69.72603914210505,45.246722741378676,1.0655816349768796,1.0655816349768796
-69.52317914210505,45.014882741378685,1.0862668926189365,1.0862668926189365
-69.29133914210506,44.78304274137868,1.0862668926189365,1.0862668926189365
-69.05949914210505,44.551202741378674,1.0862668926189365,1.0862668926189365
-68.82765914210506,44.31936274137868,1.0862668926189365,1.0862668926189365
-68.53785914210505,44.00058274137868,1.0726515501317284,1.0726515501317284
-68.39295914210506,43.85568274137867,1.0655816349768796,1.0655816349768796
-68.16111914210505,43.62384274137868,1.0655816349768796,1.0655816349768796
-67.92927914210506,43.392002741378676,1.0655816349768796,1.0655816349768796
-67.69743914210505,43.160162741378684,1.0655816349768796,1.0655816349768796
-67.49457914210505,42.92832274137868,1.0862668926189365,1.0862668926189365
-67.26273914210506,42.696482741378674,1.0862668926189365,1.0862668926189365
-67.03089914210506,42.46464274137868,1.0862668926189365,1.0862668926189365
-66.79905914210505,42.23280274137868,1.0862668926189365,1.0862668926189365
-66.48027914210505,41.88504274137868,1.0781183207793104,1.0781183207793104
-66.36435914210506,41.76912274137868,1.0655816349768796,1.0655816349768796
-66.13251914210505,41.537282741378675,1.0655816349768796,1.0655816349768796
-65.90067914210505,41.305442741378684,1.0655816349768796,1.0655816349768796
-65.66883914210506,41.07360274137868,1.0655816349768796,1.0655816349768796
-65.46597914210506,40.84176274137867,1.0862668926189365,1.0862668926189365
-65.23413914210505,40.60992274137868,1.0862668926189365,1.0862668926189365
-65.00229914210506,40.37808274137868,1.0862668926189365,1.0862668926189365
-64.65453914210505,40.00134274137868,1.0851065573481713,1.0851065573481713
-64.53861914210506,39.885422741378676,1.0663694958127787,1.0663694958127787
-64.33575914210505,39.682562741378675,1.0655816349768796,1.0655816349768796
-64.10391914210506,39.450722741378684,1.0655816349768796,1.0655816349768796
-63.901059142105055,39.21888274137868,1.0862668926189365,1.0862668926189365
-63.64023914210506,38.92908274137868,1.0687295934893914,1.0687295934893914
-63.466359142105055,38.75520274137868,1.0655816349768796,1.0655816349768796
-63.20553914210505,38.43642274137868,1.0726515501317284,1.0726515501317284
-63.06063914210505,38.291522741378685,1.0655816349768796,1.0655816349768796
-62.79981914210505,37.97274274137868,1.0726515501317284,1.0726515501317284
-62.56797914210506,37.68294274137868,1.0851065573481713,1.0851065573481713
-62.36511914210506,37.451102741378676,1.061237945231888,1.061237945231888
-62.27817914210506,37.335182741378674,1.0663694958127787,1.0663694958127787
-62.07531914210506,37.07436274137868,1.0687295934893914,1.0687295934893914
-61.901439142105055,36.84252274137867,1.0687295934893914,1.0687295934893914
-61.669599142105056,36.52374274137868,1.061237945231888,1.061237945231888
-61.466739142105055,36.233942741378684,1.0536930334779668,1.0536930334779668
-61.35081914210505,36.03108274137868,1.0691224365805816,1.0691224365805816
-61.20591914210506,35.82822274137868,1.061237945231888,1.061237945231888
-61.08999914210506,35.62536274137868,1.0781183207793104,1.0781183207793104
-60.887139142105056,35.33556274137868,1.0691224365805816,1.0691224365805816
-60.742239142105056,35.13270274137868,1.061237945231888,1.061237945231888
-60.626319142105054,34.92984274137868,1.0781183207793104,1.0781183207793104
-60.42345914210506,34.64004274137868,1.0691224365805816,1.0691224365805816
-60.27855914210505,34.43718274137868,1.061237945231888,1.061237945231888
-60.104679142105056,34.205342741378686,1.061237945231888,1.061237945231888
-59.98875914210505,34.002482741378685,1.0781183207793104,1.0781183207793104
-59.84385914210505,33.799622741378684,1.0726515501317284,1.0726515501317284
-59.64099914210506,33.509822741378684,1.061237945231888,1.061237945231888
-59.43813914210506,33.220022741378685,1.0536930334779668,1.0536930334779668
-59.264259142105054,32.90124274137868,1.0628195227789148,1.0628195227789148
-59.20629914210505,32.78532274137868,1.0691224365805816,1.0691224365805816
-59.032419142105056,32.466542741378674,1.075778820761963,1.075778820761963
-58.887519142105056,32.23470274137868,1.0501002072183396,1.0501002072183396
-58.80057914210505,32.060822741378686,1.0536930334779668,1.0536930334779668
-58.65567914210506,31.771022741378673,1.0501002072183396,1.0501002072183396
-58.539759142105055,31.53918274137868,1.0501002072183396,1.0501002072183396
-58.45281914210506,31.307342741378676,1.075778820761963,1.075778820761963
-58.336899142105054,31.075502741378685,1.075778820761963,1.075778820761963
-58.191999142105054,30.75672274137868,1.0655816349768796,1.0655816349768796
-58.105059142105056,30.582842741378684,1.0628195227789148,1.0628195227789148
-57.98913914210506,30.35100274137868,1.0628195227789148,1.0628195227789148
-57.87321914210506,30.090182741378683,1.0505000169443122,1.0505000169443122
-57.78627914210506,29.916302741378686,1.0501002072183396,1.0501002072183396
-57.64137914210505,29.539562741378674,1.07226,1.07226
-57.58341914210506,29.423642741378686,1.0628195227789148,1.0628195227789148
-57.467499142105055,29.19180274137868,1.0628195227789148,1.0628195227789148
-57.322599142105055,28.873022741378676,1.0548879229567472,1.0548879229567472
-57.264639142105054,28.757102741378674,1.0501002072183396,1.0501002072183396
-57.14871914210505,28.525262741378683,1.0501002072183396,1.0501002072183396
-57.00381914210506,28.148522741378684,1.07226,1.07226
-56.94585914210505,28.032602741378682,1.0628195227789148,1.0628195227789148
-56.829939142105054,27.800762741378676,1.0628195227789148,1.0628195227789148
-56.685039142105055,27.48198274137868,1.0548879229567472,1.0548879229567472
-56.62707914210506,27.366062741378677,1.0501002072183396,1.0501002072183396
-56.540139142105055,27.13422274137868,1.075778820761963,1.075778820761963
-56.36625914210505,26.75748274137868,1.07226,1.07226
-56.30829914210506,26.641562741378678,1.0628195227789148,1.0628195227789148
-56.192379142105054,26.40972274137868,1.0628195227789148,1.0628195227789148
-56.07645914210505,26.17788274137868,1.0628195227789148,1.0628195227789148
-55.960539142105056,25.91706274137868,1.0505000169443122,1.0505000169443122
-55.902579142105054,25.743182741378682,1.075778820761963,1.075778820761963
-55.72869914210506,25.366442741378677,1.07226,1.07226
-55.670739142105056,25.25052274137868,1.0628195227789148,1.0628195227789148
-55.55481914210506,25.018682741378683,1.0628195227789148,1.0628195227789148
-55.43889914210506,24.786842741378678,1.0628195227789148,1.0628195227789148
-55.322979142105055,24.526022741378682,1.0505000169443122,1.0505000169443122
-55.265019142105054,24.352142741378678,1.075778820761963,1.075778820761963
-55.09113914210506,23.97540274137868,1.07226,1.07226
-55.033179142105055,23.859482741378677,1.0628195227789148,1.0628195227789148
-54.91725914210505,23.62764274137868,1.0628195227789148,1.0628195227789148
-54.80133914210505,23.39580274137868,1.0628195227789148,1.0628195227789148
-54.685419142105054,23.13498274137868,1.0505000169443122,1.0505000169443122
-54.598479142105056,22.96110274137868,1.0501002072183396,1.0501002072183396
-54.51153914210505,22.729262741378683,1.075778820761963,1.075778820761963
-54.36663914210506,22.41048274137868,1.0655816349768796,1.0655816349768796
-54.27969914210506,22.236602741378682,1.0628195227789148,1.0628195227789148
-54.16377914210506,22.004762741378677,1.0628195227789148,1.0628195227789148
-54.047859142105054,21.77292274137868,1.0628195227789148,1.0628195227789148
-53.93193914210505,21.512102741378683,1.0505000169443122,1.0505000169443122
-53.84499914210505,21.33822274137868,1.0501002072183396,1.0501002072183396
-53.758059142105054,21.10638274137868,1.075778820761963,1.075778820761963
-53.64213914210505,20.874542741378683,1.075778820761963,1.075778820761963
-53.49723914210506,20.55576274137868,1.0655816349768796,1.0655816349768796
-53.41029914210506,20.381882741378682,1.0628195227789148,1.0628195227789148
-53.29437914210506,20.150042741378677,1.0628195227789148,1.0628195227789148
-53.178459142105055,19.91820274137868,1.0628195227789148,1.0628195227789148
-53.06253914210505,19.68636274137868,1.0628195227789148,1.0628195227789148
-52.94661914210506,19.454522741378682,1.0628195227789148,1.0628195227789148
-52.830699142105054,19.222682741378684,1.0628195227789148,1.0628195227789148
-52.71477914210506,18.96186274137868,1.0505000169443122,1.0505000169443122
-52.62783914210505,18.787982741378677,1.0501002072183396,1.0501002072183396
-52.51191914210506,18.55614274137868,1.0501002072183396,1.0501002072183396
-52.395999142105055,18.32430274137868,1.0501002072183396,1.0501002072183396
-52.28007914210505,18.092462741378682,1.0501002072183396,1.0501002072183396
-52.164159142105056,17.860622741378677,1.0501002072183396,1.0501002072183396
-52.048239142105054,17.62878274137868,1.0501002072183396,1.0501002072183396
-51.93231914210506,17.39694274137868,1.0501002072183396,1.0501002072183396
-51.816399142105055,17.165102741378682,1.0501002072183396,1.0501002072183396
-51.72945914210506,16.991222741378678,1.0536930334779668,1.0536930334779668
-51.55557914210505,16.67244274137868,1.0628195227789148,1.0628195227789148
-51.43965914210506,16.440602741378683,1.0628195227789148,1.0628195227789148
-51.323739142105055,16.208762741378678,1.0628195227789148,1.0628195227789148
-51.20781914210505,15.97692274137868,1.0628195227789148,1.0628195227789148
-51.091899142105056,15.745082741378681,1.0628195227789148,1.0628195227789148
-51.00495914210506,15.571202741378677,1.06400416314975,1.06400416314975
-50.86005914210506,15.310382741378682,1.075778820761963,1.075778820761963
-50.744139142105055,15.078542741378683,1.075778820761963,1.075778820761963
-50.62821914210505,14.846702741378678,1.075778820761963,1.075778820761963
-50.48331914210505,14.61486274137868,1.0501002072183396,1.0501002072183396
-50.42535914210506,14.498942741378677,1.061237945231888,1.061237945231888
-50.22249914210506,14.122202741378679,1.0628195227789148,1.0628195227789148
-50.106579142105055,13.89036274137868,1.0628195227789148,1.0628195227789148
-50.019639142105056,13.716482741378684,1.06400416314975,1.06400416314975
-49.87473914210506,13.455662741378681,1.075778820761963,1.075778820761963
-49.72983914210506,13.223822741378683,1.0501002072183396,1.0501002072183396
-49.64289914210506,13.049942741378679,1.0536930334779668,1.0536930334779668
-49.469019142105054,12.731162741378682,1.0628195227789148,1.0628195227789148
-49.35309914210506,12.499322741378677,1.0628195227789148,1.0628195227789148
-49.29513914210506,12.383402741378681,1.0691224365805816,1.0691224365805816
-49.12125914210505,12.064622741378678,1.075778820761963,1.075778820761963
-49.00533914210506,11.89074274137868,1.0536930334779668,1.0536930334779668
-48.831459142105054,11.571962741378684,1.0628195227789148,1.0628195227789148
-48.77349914210505,11.456042741378681,1.0691224365805816,1.0691224365805816
-48.599619142105055,11.195222741378679,1.0536930334779668,1.0536930334779668
-48.454719142105056,10.934402741378683,1.06400416314975,1.06400416314975
-48.309819142105056,10.67358274137868,1.075778820761963,1.075778820761963
-48.22287914210506,10.557662741378678,1.061237945231888,1.061237945231888
-48.020019142105056,10.209902741378677,1.075778820761963,1.075778820761963
-47.93307914210506,10.093982741378682,1.061237945231888,1.061237945231888
-47.73021914210506,9.804182741378682,1.0536930334779668,1.0536930334779668
-47.614299142105054,9.60132274137868,1.0691224365805816,1.0691224365805816
-47.469399142105054,9.39846274137868,1.061237945231888,1.061237945231888
-47.29551914210506,9.166622741378681,1.061237945231888,1.061237945231888
-47.179599142105054,8.96376274137868,1.0781183207793104,1.0781183207793104
-47.034699142105055,8.760902741378679,1.0726515501317284,1.0726515501317284
-46.802859142105056,8.442122741378682,1.0691224365805816,1.0691224365805816
-46.71591914210506,8.32620274137868,1.0687295934893914,1.0687295934893914
-46.48407914210505,8.007422741378683,1.061237945231888,1.061237945231888
-46.310199142105056,7.7755827413786776,1.061237945231888,1.061237945231888
-46.165299142105056,7.5727227413786835,1.0548879229567472,1.0548879229567472
-46.020399142105056,7.340882741378678,1.0781183207793104,1.0781183207793104
-45.875499142105056,7.138022741378684,1.0726515501317284,1.0726515501317284
-45.64365914210506,6.81924274137868,1.0691224365805816,1.0691224365805816
-45.55671914210505,6.703322741378678,1.0687295934893914,1.0687295934893914
-45.324879142105054,6.384542741378681,1.061237945231888,1.061237945231888
-45.15099914210506,6.152702741378683,1.061237945231888,1.061237945231888
-45.00609914210506,5.949842741378681,1.0548879229567472,1.0548879229567472
-44.86119914210506,5.718002741378683,1.0781183207793104,1.0781183207793104
-44.71629914210506,5.515142741378682,1.0726515501317284,1.0726515501317284
-44.48445914210505,5.196362741378678,1.0691224365805816,1.0691224365805816
-44.397519142105054,5.080442741378683,1.0687295934893914,1.0687295934893914
-44.165679142105056,4.761662741378679,1.061237945231888,1.061237945231888
