x,y,vx,yaw,kappa
-68.41617889625118,44.2584891707547,10.0,-0.7407844314566638,-0.04694468917520993
-68.246196801919,44.101306430662376,10.0,-0.7517952800831674,-0.046823433803577424
-68.07666815436868,43.94109098568997,10.0,-0.762435853091418,-0.04443743246100161
-67.90761213908387,43.77795915643232,10.0,-0.7726085293043911,-0.04218876843136907
-67.73904934676726,43.61203392651942,10.0,-0.7823337765753594,-0.04006776770731605
-67.5710003681215,43.443438279581315,10.0,-0.791630857499053,-0.038065344459125364
-67.4034857938493,43.27229519924804,10.0,-0.8005178807898724,-0.036172977208710023
-67.23652621465328,43.0987276691496,10.0,-0.8090118524610198,-0.03438268139761976
-67.07014222123617,42.922858672916036,10.0,-0.8171287261166409,-0.03268697965795054
-66.9043544043006,42.74481119417735,10.0,-0.8248834518288993,-0.031078870790243764
-66.73918335454927,42.56470821656359,10.0,-0.8322900232012259,-0.029551798205908354
-66.57464966268485,42.38267272370477,10.0,-0.8393615223227497,-0.02809961839342238
-66.41077391940996,42.19882769923092,10.0,-0.84611016240136,-0.026716569808964228
-66.24757671542736,42.013296126772055,10.0,-0.8525473279275481,-0.025397242465836915
-66.08507864143968,41.82620098995822,10.0,-0.8586836122711902,-0.0241365483968876
-65.92330028814956,41.63766527241941,10.0,-0.8645288526512646,-0.022929693084890762
-65.76226224625971,41.44781195778569,10.0,-0.8700921624462625,-0.021772147893234957
-65.60198510647281,41.25676402968705,10.0,-0.8753819608324995,-0.0206596234796389
-65.44248945949154,41.06464447175352,10.0,-0.880405999750035,-0.01958804413604939
-65.28379589601853,40.87157626761515,10.0,-0.8851713882026515,-0.018553522965871764
-65.12592500675646,40.67768240090193,10.0,-0.8896846139001982,-0.017552337783195107
-64.96889738240806,40.483085855243914,10.0,-0.8939515622493026,-0.016580907595965574
-64.81273361367593,40.28790961427111,10.0,-0.8979775326925145,-0.01563576951465208
-64.65745429126278,40.09227666161354,10.0,-0.9017672523867662,-0.014713555908545508
-64.50308000587128,39.89630998090126,10.0,-0.9053248871998654,-0.013810971612272372
-64.3496313482041,39.70013255576425,10.0,-0.9086540499887019,-0.012924770964301458
-64.1971289089639,39.50386736983256,10.0,-0.9117578061049941,-0.012051734436119624
-64.04559220065792,39.30763173215883,10.0,-0.9146911889470891,-0.011891881539130901
-63.89502470680802,39.11145859073095,10.0,-0.9176697718392639,-0.01219712727015025
-63.7454176247736,38.91531623106868,10.0,-0.9207159529584199,-0.012499229862091291
-63.59676183891645,38.71917129137552,10.0,-0.9238289714140278,-0.01279776220359451
-63.44904823359839,38.52299040985498,10.0,-0.9270079996713779,-0.013092295474305784
-63.302267693181214,38.32674022471054,10.0,-0.9302521436302569,-0.013382400361379753
-63.156411102026745,38.13038737414571,10.0,-0.9335604428549074,-0.013667648315654785
-63.011469344496774,37.933898496364,10.0,-0.9369318709588679,-0.013947612842135445
-62.86743330495312,37.7372402295689,10.0,-0.9403653361477149,-0.014221870818949293
-62.724293867757574,37.54037921196391,10.0,-0.9438596819221269,-0.014490003838504498
-62.582041917271965,37.343282081752534,10.0,-0.9474136879430343,-0.014751599564169658
-62.440668337858085,37.14591547713827,10.0,-0.951026071059942,-0.015006253095434598
-62.300164013877755,36.94824603632462,10.0,-0.954695486502791,-0.015253568334195175
-62.16051982969276,36.75024039751507,10.0,-0.9584205292369812,-0.015493159344544045
-62.02172666966493,36.55186519891315,10.0,-0.9621997354804142,-0.015724651698246484
-61.883775418156056,36.35308707872233,10.0,-0.9660315843806289,-0.015947683797942123
-61.74665695952795,36.15387267514613,10.0,-0.9699144998493054,-0.016161908170042583
-61.610362178142424,35.954188626388046,10.0,-0.9738468525506149,-0.016366992719296574
-61.47488195836127,35.75400157065157,10.0,-0.977826962039084,-0.0165626219370689
-61.340207184546315,35.5532781461402,10.0,-0.9818530990418564,-0.016748498055531146
-61.20632874105935,35.35198499105745,10.0,-0.9859234878794423,-0.01692434214018983
-61.0732375122622,35.15008874360682,10.0,-0.9900363090182951,-0.017089895113481704
-60.94092438251666,34.9475560419918,10.0,-0.9941897017478091,-0.017244918702545017
-60.80938023618453,34.7443535244159,10.0,-0.9983817669736385,-0.0173891963047273
-60.678595957627635,34.5404478290826,10.0,-1.0026105701185728,-0.01752253376491059
-60.548562504538545,34.33581095253928,10.0,-1.0068331502238281,-0.017247447739541392
-60.4192713040395,34.130449192965514,10.0,-1.0109766948024317,-0.01690260580252308
-60.29071396828314,33.92438236887323,10.0,-1.0150405207971145,-0.016561783351284328
-60.16288210987071,33.71763033155547,10.0,-1.019025316066916,-0.016224903849812154
-60.035767341403464,33.510212932305265,10.0,-1.022931756893002,-0.015891888309126953
-59.90936127548266,33.302150022415674,10.0,-1.026760507526787,-0.015562655461458408
-59.78365552470956,33.09346145317973,10.0,-1.0305122197645542,-0.015237121921946232
-59.6586417016854,32.884167075890474,10.0,-1.034187532546943,-0.014915202338286995
-59.53431141901145,32.67428674184095,10.0,-1.0377870715817137,-0.014596809528743647
-59.410656289288966,32.46384030232419,10.0,-1.0413114489882629,-0.014281854608928125
-59.2876679251192,32.25284760863326,10.0,-1.0447612629623881,-0.01397024710775915
-59.1653379391034,32.04132851206118,10.0,-1.0481370974598678,-0.013661895072987717
-59.04365794384284,31.82930286390099,10.0,-1.0514395218974575,-0.013356705166671722
-58.922619551938745,31.616790515445743,10.0,-1.0546690908699516,-0.013054582750969098
-58.80221437599239,31.403811317988467,10.0,-1.0578263438820052,-0.01275543196460575
-58.68243402860502,31.190385122822207,10.0,-1.0609118050934534,-0.012459155790360785
-58.563270122377915,30.976531781240016,10.0,-1.063925983076907,-0.012165656113896795
-58.444714269912296,30.762271144534918,10.0,-1.066869370586449,-0.011874833774248285
-58.32675808380943,30.547623063999964,10.0,-1.0697424443362884,-0.011586588606265357
-58.209393176670574,30.3326073909282,10.0,-1.0725456647882714,-0.011300819475294396
-58.09261116109698,30.117243976612656,10.0,-1.0752794759471873,-0.011017424304361083
-57.97640364968991,29.901552672346376,10.0,-1.077944305162837,-0.01073630009410492
-57.86076169180661,29.685552793406888,10.0,-1.0805364827656734,-0.010411695734895013
-57.74567116007376,29.46925872859609,10.0,-1.0830456902559384,-0.010070984255138105
-57.63111514067839,29.252682214978982,10.0,-1.085471435770713,-0.009730477446303596
-57.51707669291316,29.035834964026396,10.0,-1.0878137614368988,-0.009390180984925245
-57.40353887607074,28.81872868720915,10.0,-1.0900727100582317,-0.009050097506490854
-57.2904847494438,28.601375095998048,10.0,-1.092248324627366,-0.00871022671695637
-57.17789737232502,28.383785901863916,10.0,-1.094340647856082,-0.0083705655035921
-57.06575980400708,28.16597281627758,10.0,-1.0963497217235165,-0.00803110804504917
-56.95405510378264,27.94794755070985,10.0,-1.0982755870423109,-0.007691845920553388
-56.84276633094437,27.72972181663155,10.0,-1.1001182830425458,-0.00735276821815157
-56.73187654478496,27.511307325513496,10.0,-1.1018778469733392,-0.007013861641952102
-56.62136880459708,27.292715788826513,10.0,-1.1035543137219668,-0.006675110618318006
-56.51122616967339,27.073958918041413,10.0,-1.105147715450362,-0.0063364974009858235
-56.401431699306585,26.85504842462902,10.0,-1.1066580812488533,-0.005998002175098388
-56.29196845278932,26.635996020060148,10.0,-1.1080854368069943,-0.00565960316015312
-56.18281948941428,26.416813415805624,10.0,-1.109429804101339,-0.005321276711880539
-56.07396786847412,26.197512323336255,10.0,-1.1106912011000252,-0.004982997423079891
-55.965396649261535,25.97810445412287,10.0,-1.1118696414840277,-0.004644738223450313
-55.85708889106919,25.758601519636294,10.0,-1.1129651343849516,-0.004306470478466713
-55.74902765318975,25.53901523134733,10.0,-1.1139776841392393,-0.0039681640873597
-55.6411959949159,25.3193573007268,10.0,-1.114907290058679,-0.0036297875802685335
-55.53357688297873,25.099638886614727,10.0,-1.1157564090249785,-0.0033165691879728093
-55.426152589778695,24.879867002411014,10.0,-1.1165301594477552,-0.0030094601437068336
-55.31890507246153,24.66004677931491,10.0,-1.117228639202526,-0.0027019683879535815
-55.21181628659697,24.44018333911621,10.0,-1.117851789307282,-0.0023941338328987327
-55.10486818775473,24.22028180360468,10.0,-1.118399557252505,-0.0020859957975951915
-54.99804273150451,24.00034729457012,10.0,-1.1188718969060478,-0.0017775930737984366
-54.891321873416075,23.78038493380228,10.0,-1.1192687684293223,-0.001468963992660484
-54.784687569059095,23.56039984309097,10.0,-1.1195901382048952,-0.001160146492169373
-54.678121774003316,23.340397144225946,10.0,-1.1198359787755887,-0.0008511781852227189
-54.57160644381847,23.120381958997008,10.0,-1.1200062687951575,-0.0005420964282254124
-54.465123534074266,22.900359409193936,10.0,-1.120100992990606,-0.0002329383901027204
-54.35865500034041,22.680334616606498,10.0,-1.1201201421361946,7.625887837900583e-05
-54.25218279818664,22.46031270302447,10.0,-1.1200637130391635,0.00038545837509094125
-54.14568888318267,22.240298790237656,10.0,-1.119931708537203,0.0006946230769264932
-54.03915521089823,22.020298000035815,10.0,-1.1197241375076639,0.0010037158701984173
-53.932563736903035,21.800315454208736,10.0,-1.1194410148885083,0.0013126994811549252
-53.825896416766795,21.580356274546205,10.0,-1.1190823617109753,0.0016215364067216956
-53.71913520605924,21.360425582837987,10.0,-1.118648205143922,0.0019301888455773419
-53.6122620603501,21.14052850087388,10.0,-1.1181385785497933,0.002238618629670795
-53.50525893520908,20.92067015044365,10.0,-1.1175535215521524,0.002546787156290245
-53.398107786205905,20.700855653337086,10.0,-1.1168930801146908,0.002854655320794677
-53.29079082298537,20.481090506756658,10.0,-1.1161585020475162,0.003147212898482402
-53.18329338777984,20.261384836509947,10.0,-1.1153539093765448,0.003431819963582906
-53.07560293220461,20.0417518851571,10.0,-1.11447960551982,0.0037166671703199156
-52.96770694722307,19.82220495339773,10.0,-1.1135355369070101,0.004001817958694575
-52.859592923798616,19.6027573419314,10.0,-1.112521639675198,0.0042873350350347604
-52.751248352894635,19.383422351457714,10.0,-1.1114378397931315,0.00457328033886716
-52.642660725474514,19.164213282676265,10.0,-1.1102840531922544,0.004859715008198437
-52.53381753250168,18.945143436286628,10.0,-1.109060185904739,0.005146699343080715
-52.42470626493949,18.726226112988414,10.0,-1.107766134208756,0.005434292767337536
-52.31531441375136,18.507474613481207,10.0,-1.106401784781238,0.0057225537883271015
-52.205629469900664,18.28890223846459,10.0,-1.104967014858404,0.006011539954620471
-52.095638924350816,18.070522288638166,10.0,-1.1034616924043354,0.006301307811473195
-51.985330268065205,17.852348064701513,10.0,-1.1018856762879008,0.0065919128539699105
-51.87469099200722,17.63439286735423,10.0,-1.1002388164683579,0.006883409477722507
-51.76370858714024,17.416669997295905,10.0,-1.0985209541899565,0.007175850927003767
-51.65237054442769,17.19919275522612,10.0,-1.0967319221859038,0.007469289240199846
-51.540664354832955,16.981974441844486,10.0,-1.0948715448920483,0.007763775192466778
-51.42857750931942,16.76502835785057,10.0,-1.0929396386706698,0.008059358235478112
-51.31609749885046,16.548367803943982,10.0,-1.0909360120447655,0.00835608643415311
-51.20321181438951,16.332006080824303,10.0,-1.0888604659432444,0.00865400640025781
-51.089907946899935,16.115956489191117,10.0,-1.0867127939574481,0.008953163222774164
-50.97617301695798,15.900231719104525,10.0,-1.0844920710991914,0.009261402827610274
-50.861990664913385,15.6848387229425,10.0,-1.0821963530275431,0.00957239392493479
-50.74734262430986,15.469781309423599,10.0,-1.0798256330960372,0.009882896555453205
-50.63221060916174,15.255063255069237,10.0,-1.0773800231242598,0.010192818647335629
-50.51657633348335,15.040688336400828,10.0,-1.0748596500081617,0.010502065704520759
-50.40042151128906,14.826660329939793,10.0,-1.0722646561094398,0.01081054079150078
-50.283727856593174,14.612983012207538,10.0,-1.0695951996489947,0.011118144523622425
-50.166477083410044,14.399660159725487,10.0,-1.0668514551037236,0.01142477506321218
-50.04865090575401,14.186695549015043,10.0,-1.0640336136058712,0.011730328121832634
-49.9302310376394,13.974092956597636,10.0,-1.0611418833441184,0.012034696968974468
-49.811199193080554,13.761856158994664,10.0,-1.0581764899655484,0.012337772447484352
-49.69153708609182,13.549988932727553,10.0,-1.0551376769775902,0.01263944299602376
-49.571226430687524,13.338495054317713,10.0,-1.0520257061489928,0.012939594678846221
-49.45024894088199,13.127378300286558,10.0,-1.0488408579088548,0.013238111223171674
-49.32858633068959,12.916642447155507,10.0,-1.0455834317426818,0.013534874064425696
-49.206220314124636,12.706291271445972,10.0,-1.0422537465844164,0.013829762399598515
-49.08313260520146,12.496328549679369,10.0,-1.0388521412033478,0.014122653248964081
-48.95930491793442,12.286758058377108,10.0,-1.035378974584763,0.0144134215263824
-48.83471896633784,12.07758357406061,10.0,-1.031834626303184,0.014701940118389361
-48.709356464426065,11.868808873251286,10.0,-1.0282194968869873,0.014988079972257045
-48.583199126213415,11.660437732470552,10.0,-1.0245340081731904,0.015271710193184044
-48.45623172271548,11.452472711949822,10.0,-1.0208324358092722,0.014957131611254493
-48.328466413826675,11.24490547469909,10.0,-1.0172504602266692,0.014435041020881417
-48.19992980013102,11.037721938206808,10.0,-1.0137945233044299,0.013913735506540813
-48.07064861203171,10.830907968310266,10.0,-1.0104644960070903,0.01339328444344211
-47.940649579931915,10.624449430846756,10.0,-1.0072602387815448,0.012873747145813135
